,AKDCM1 Index,AKDCM2 Index,AKDCM3 Index,AKDCM4 Index,AKDCM5 Index,AKDCM6 Index,CL1 Comdty,CL2 Comdty,CL3 Comdty,CL4 Comdty,CL5 Comdty,CL6 Comdty,CO1 Comdty,CO2 Comdty,CO3 Comdty,CO4 Comdty,CO5 Comdty,CO6 Comdty,DJISM1 Index,DJISM2 Index,DJISM3 Index,DJISM4 Index,DJISM5 Index,DJISM6 Index,FEJSM1 Index,FEJSM2 Index,FEJSM3 Index,FEJSM4 Index,FEJSM5 Index,FEJSM6 Index,FGJSM1 Index,FGJSM2 Index,FGJSM3 Index,FGJSM4 Index,FGJSM5 Index,FGJSM6 Index,FJMNM1 Index,FJMNM2 Index,FJMNM3 Index,FJMNM4 Index,FJMNM5 Index,FJMNM6 Index,FJSBM1 Index,FJSBM2 Index,FJSBM3 Index,FJSBM4 Index,FJSBM5 Index,FJSBM6 Index,FLJSM1 Index,FLJSM2 Index,FLJSM3 Index,FLJSM4 Index,FLJSM5 Index,FLJSM6 Index,FNJSM1 Index,FNJSM2 Index,FNJSM3 Index,FNJSM4 Index,FNJSM5 Index,FNJSM6 Index,FSEJM1 Index,FSEJM2 Index,FSEJM3 Index,FSEJM4 Index,FSEJM5 Index,FSEJM6 Index,FSGJM1 Index,FSGJM2 Index,FSGJM3 Index,FSGJM4 Index,FSGJM5 Index,FSGJM6 Index,FSLJM1 Index,FSLJM2 Index,FSLJM3 Index,FSLJM4 Index,FSLJM5 Index,FSLJM6 Index,FSNJM1 Index,FSNJM2 Index,FSNJM3 Index,FSNJM4 Index,FSNJM5 Index,FSNJM6 Index,FSSKM1 Index,FSSKM2 Index,FSSKM3 Index,FSSKM4 Index,FSSKM5 Index,FSSKM6 Index,FSWJM1 Index,FSWJM2 Index,FSWJM3 Index,FSWJM4 Index,FSWJM5 Index,FSWJM6 Index,FWJSM1 Index,FWJSM2 Index,FWJSM3 Index,FWJSM4 Index,FWJSM5 Index,FWJSM6 Index,HO1 Comdty,HO2 Comdty,HO3 Comdty,HO4 Comdty,HO5 Comdty,HO6 Comdty,QS1 Comdty,QS2 Comdty,QS3 Comdty,QS4 Comdty,QS5 Comdty,QS6 Comdty,REJSM1 Index,REJSM2 Index,REJSM3 Index,REJSM4 Index,REJSM5 Index,REJSM6 Index,RSQSM1 Index,RSQSM2 Index,RSQSM3 Index,RSQSM4 Index,RSQSM5 Index,RSQSM6 Index
12/23/2016,,,,,,,52.56,53.5,54.29,54.91,55.36,55.66,54.99,55.69,56.31,56.81,57.19,57.43,,,,,,,8.79,11.01,11.44,14.86,14.86,14.86,-16,-14.7,-13.69,-13.74,-13.66,-13.52,,,,,,,,,,,,,-11.3,-10.56,-10.56,-10.56,-10.56,-10.56,-12.37,-10.43,-9.67,-11.26,-11.62,-11.62,497.91,503.7,507.09,512.77,515.14,517.76,152.04,154.58,155.94,156.6,157.4,158.58,156.74,158.72,159.08,159.77,160.5,161.54,155.68,158.85,159.97,159.07,159.44,160.48,65.1,65.61,66.01,66.28,66.59,66.93,518.6,524.39,527.78,533.46,535.82,538.45,29.47,31.7,32.13,35.55,35.55,35.55,166.03,167.9,169.13,169.49,170.16,170.89,487.25,491.2,494.65,497,499.25,501.45,23.4,24.86,25.23,29.29,28.9,28.35,512.52,517.54,520.88,527.2,529.17,531.25
12/30/2016,,,,,,,53.86,54.78,55.53,56.12,56.53,56.78,56.32,57.03,57.64,58.11,58.46,58.67,,,,,,,4.49,6.5,8.48,10.53,10.53,10.83,-14.75,-13.85,-13.05,-13.25,-13.25,-13.1,,,,,,,,,,,,,-10.51,-10.56,-10.56,-10.56,-10.56,-10.56,-10.7,-9.75,-9.73,-11.42,-11.42,-11.42,505.35,510.45,514.59,519.23,521.36,523.81,156.67,158.53,159.63,159.98,160.62,161.68,160.91,161.82,162.12,162.67,163.31,164.22,160.72,162.63,162.94,161.81,162.45,163.36,66.62,67.07,67.42,67.64,67.96,68.28,529.82,534.8,539.26,543.26,545.79,548.63,28.76,30.53,32.48,34.55,34.95,35.35,170.17,172.06,173.09,173.28,173.8,174.37,501.31,505,507.88,509.88,511.88,513.81,23.8,25.21,26.93,29.37,28.78,28.18,524.86,529.48,533.71,538.08,539.62,541.46
1/6/2017,,,,,,,53.34,54.27,55.09,55.78,56.29,56.63,56.48,57.1,57.71,58.12,58.4,58.54,,,,,,,6.6,8.17,10.69,10.69,10.69,11.99,-13.65,-13.05,-12.91,-12.95,-12.92,-12.41,,,,,,,,,,,,,-10.56,-10.56,-8.74,-8.74,-8.74,-10.56,-9.8,-9.09,-10.83,-11.78,-11.77,-11.56,508.63,513.47,518.41,520.69,523.14,526.86,157.5,158.63,159.48,160.17,161.18,162.65,160.59,161.12,163.65,164.39,165.36,164.5,161.35,162.59,161.55,161.35,162.32,163.5,66.71,67.14,67.44,67.76,68.07,68.43,527.41,537.67,542.13,544.66,547.66,551.28,25.38,32.36,34.41,34.66,35.22,36.41,169.18,170.54,171.17,171.95,172.73,173.72,493.35,498.2,502.05,504.9,507.25,509.3,25.31,26.96,29.58,28.79,28,30.25,527.34,532.27,537.3,538.79,540.44,545.12
1/13/2017,,,,,,,52.08,52.92,53.74,54.48,55.07,55.47,55.03,55.56,56.07,56.5,56.79,56.96,,,,,,,13.97,14.4,15.6,15.6,15.6,16.43,-12.98,-12.43,-12.25,-12.25,-12.2,-11.69,,,,,,,,,,,,,-8.6,-8.06,-6.7,-6.7,-6.7,-10.56,-9.15,-8.6,-11.3,-11.55,-11.55,-11.49,502.16,505.94,509.42,511.65,514.24,517.67,152.86,153.95,154.83,155.63,156.67,158.15,157.24,158.31,160.38,161.18,162.17,159.28,156.69,157.77,155.78,156.33,157.32,158.35,65.27,65.61,65.94,66.28,66.6,66.92,522.15,525.92,529.4,531.63,534.22,537.64,33.95,34.37,35.58,35.57,35.58,36.41,164.57,165.66,166.23,166.94,167.75,168.77,481.45,487.6,491.35,494.1,496.3,498.55,25.68,26.97,29,28.85,28.71,30.15,513.88,518.52,522.82,524.91,527.35,531.38
1/20/2017,,,,,,,51.84,52.62,53.37,54.06,54.62,55.02,54.98,55.46,55.96,56.41,56.72,56.9,,,,,,,16.74,16.66,18.25,18.25,18.25,19.54,-13.15,-12.8,-12.15,-12.15,-12.15,-11.5,,,,,,,,,,,,,-8.55,-7.25,-6.6,-6.6,-6.6,-10.56,-9.2,-8.63,-11.1,-11.65,-11.65,-11.53,503.86,507.7,511.79,514.16,516.83,520.79,152.13,153.24,154.72,155.61,156.72,158.39,156.73,158.79,160.27,161.16,162.27,159.32,156.08,157.41,155.77,156.11,157.22,158.36,65.32,65.7,66.06,66.39,66.73,67.06,520.15,523.98,527.96,530.43,533.21,537.14,33.03,32.95,34.42,34.53,34.63,35.89,163.05,164.51,165.34,166.22,167.16,168.3,486.5,491.25,494.35,496.75,498.85,501.5,24.56,26.45,29.09,28.71,28.31,30.33,511.68,517.48,522.63,524.61,526.89,531.58
1/27/2017,,,,,,,53.13,53.78,54.35,54.82,55.17,55.38,55.5,55.82,56.24,56.61,56.87,57.02,,,,,,,16.38,16.55,17.96,18.58,18.58,20.42,-11.9,-11.46,-11.38,-11.38,-11.36,-10.84,,,,,,,,,,,,,-8.13,-7.15,-6.5,-6.5,-6.5,-7.5,-8.15,-7.67,-10.5,-11.34,-11.35,-11.18,506.4,510.34,514.1,517.01,519.66,524.09,152.59,153.92,154.88,155.82,157.03,158.56,156.36,158.23,159.76,160.7,161.89,161.9,156.34,157.71,155.76,155.86,157.04,158.22,65.57,65.96,66.3,66.64,66.98,67.33,521.03,524.97,528.74,531.64,534.3,538.72,31.01,31.18,32.59,33.21,33.22,35.05,162.78,164.51,165.44,166.36,167.34,168.54,488.2,493.1,496.25,498.55,500.75,503.6,25.14,26.88,28.56,28.79,28.4,30.14,515.16,520.67,524.71,527.22,529.48,533.81
2/3/2017,,,,,,,53.34,53.96,54.47,54.91,55.21,55.4,56.22,56.4,56.71,56.94,57.09,57.15,,,,,,,17.08,17.91,18.52,18.64,20.16,20.44,-9.85,-10.13,-10.18,-10.11,-9.67,-9.53,,,,,,,,,,,,,-6.1,-5.95,-5.75,-5.75,-7.2,-7.5,-5.63,-6.09,-6.54,-6.56,-6.51,-6.48,514.87,517.81,520.22,522.36,525.76,528.54,155.75,156.23,157,158.03,159.4,160.44,159.5,160.41,161.43,162.39,161.87,162.47,159.97,160.27,160.64,161.58,162.56,163.49,66.23,66.56,66.86,67.14,67.4,67.69,529.43,532.37,534.77,536.92,540.32,543.1,31.63,32.29,32.99,33.2,34.42,35,164.19,165.36,166.12,166.94,167.88,168.84,494.9,498.8,501.35,503.05,504.7,506.95,26.01,28.04,28.63,28.46,29.57,30.3,523.81,528.12,530.42,532.18,535.48,538.4
2/10/2017,,,,,,,52.88,53.42,53.9,54.3,54.62,54.82,55.64,55.99,56.31,56.54,56.67,56.73,,,,,,,17.41,18.51,19.14,19.14,21.02,21.02,-9,-10.15,-10.15,-10.15,-9.35,-9.35,,,,,,,,,,,,,-3.72,-5,-5,-5,-7.5,-7.5,-4.6,-6.75,-6.75,-6.75,-6.75,-6.75,513.73,516.4,518.42,520.28,524.18,526.29,155.89,155.6,156.49,157.5,159.22,160.21,161.17,160.75,161.64,162.65,161.07,162.06,160.29,159,159.89,160.9,161.82,162.81,66.16,66.42,66.67,66.91,67.15,67.37,528.29,530.95,532.97,534.84,538.74,540.85,31.97,33.06,33.7,33.7,35.58,35.58,164.01,164.9,165.78,166.69,167.7,168.61,490.45,496,498.2,499.65,500.95,503,26.77,28.68,28.83,28.48,30.27,30.17,523.09,526.57,528.1,529.62,533.43,535.44
2/17/2017,,,,,,,53.2,53.65,54.03,54.35,54.6,54.76,55.75,56.09,56.35,56.52,56.63,56.67,,,,,,,19.56,20.17,20.64,20.64,21.87,21.87,-9.3,-10.39,-10.52,-10.43,-9.42,-9.3,,,,,,,,,,,,,-3.25,-3.65,-3.65,-3.65,-7.5,-7.5,-4.8,-6.05,-6.41,-6.37,-6.35,-6.33,514.44,516.88,518.91,520.87,524.22,526.43,154.92,154.84,155.71,156.92,159.03,160.24,160.97,161.58,162.58,163.7,160.95,162.04,159.42,159.17,159.82,160.98,162.1,163.21,65.97,66.2,66.44,66.68,66.93,67.18,528.15,530.6,532.63,534.58,537.94,540.15,33.28,33.89,34.35,34.35,35.59,35.59,163.23,164.35,165.38,166.37,167.51,168.59,492.65,495.3,496.9,498.4,500.55,502.75,26.88,28.91,28.88,28.38,30.18,30.2,521.75,525.62,527.16,528.61,532.53,534.75
2/24/2017,,,,,,,54.02,54.33,54.58,54.77,54.89,54.95,56.25,56.46,56.61,56.71,56.78,56.79,,,,,,,20.8,21.06,21.49,21.5,22.56,22.56,-8.9,-10.05,-10.05,-10.05,-9.3,-9.3,,,,,,,,,,,,,-3.75,-1.55,-2.45,-2.45,-4.8,-4.8,-4.95,-5.54,-6.34,-6.08,-6.08,-6.07,518.7,520.67,522.45,524,526.89,528.83,156.39,156.04,156.78,157.75,159.48,160.46,161.54,164.54,164.38,165.35,163.98,164.96,160.34,160.54,160.5,161.71,162.71,163.68,66.33,66.53,66.72,66.91,67.15,67.34,531.74,533.68,535.49,537.14,539.94,541.88,33.84,34.08,34.53,34.64,35.61,35.61,164.23,165.15,165.94,166.69,167.65,168.63,496.65,498.95,500.6,501.8,503.45,505.55,26.54,28.7,28.81,28.57,30.35,30.25,524.44,528.3,529.77,531.07,534.68,536.52
3/3/2017,,,,,,,53.57,54,54.32,54.57,54.75,54.84,55.77,56.22,56.46,56.6,56.66,56.65,,,,,,,18.72,19.52,19.69,21.09,21.36,21.36,-9.37,-9.59,-9.54,-9.2,-8.98,-9.11,,,,,,,,,,,,,-0.03,-1.05,-1.35,-1.89,-2.14,-2.14,-5.02,-5.78,-5.8,-5.76,-5.78,-5.79,511.87,514.47,516.8,519.86,522.5,524.59,153.19,153.93,155,156.44,157.75,158.68,162.53,162.48,163.2,163.75,164.6,165.66,157.54,157.74,158.75,159.88,160.96,162,65.79,66.06,66.29,66.53,66.78,67.05,525.34,527.93,530.27,533.33,535.96,538.05,32.18,32.83,33.2,34.25,34.83,34.82,161.15,162.38,163.37,164.37,165.45,166.56,490.25,492.95,495,496.75,498.7,501,27.78,28.65,28.28,29.38,30.22,30.16,520.95,523.76,525.35,528.45,531.35,533.39
3/10/2017,,,,,,,50.88,51.41,51.81,52.13,52.37,52.51,53.72,53.97,54.17,54.32,54.41,54.45,,,,,,,17.16,18.57,18.46,20.52,20.52,20.52,-9.46,-9.46,-9.46,-9.01,-9.01,-9.01,,,,,,,,,,,,,-0.33,-1.51,-1.51,-2.12,-2.11,-2.11,-5.45,-6.25,-5.4,-5.4,-5.4,-5.4,493.54,497.2,499.45,503.86,506.27,508.64,147.76,148.65,149.67,151.24,152.47,153.66,156.88,156.6,157.61,158.14,159.36,160.55,151.79,151.88,153.74,154.88,156.1,157.3,63.76,64.06,64.37,64.67,64.98,65.29,507.65,511.32,513.57,517.97,520.38,522.75,31.27,32.69,32.58,34.63,34.64,34.64,156.16,157.06,158,159.04,160.2,161.44,475.2,477.8,480.35,482.35,484.8,487.25,28.59,28.77,27.61,30.47,30.28,30.08,504.97,507.4,508.6,513.81,516.02,518.19
3/17/2017,,,,,,,48.5,49.04,49.47,49.79,50.02,50.18,51.52,51.7,51.89,52.04,52.15,52.21,,,,,,,15.66,17.01,16.87,18.86,18.86,18.86,-9.3,-9.31,-9.31,-8.81,-8.81,-8.81,,,,,,,,,,,,,-1.98,-2.76,-2.76,-2.52,-2.51,-2.51,-5.5,-6.25,-5.25,-5.25,-5.25,-5.25,473.83,477.28,479.32,483.65,486.2,488.86,142.21,142.97,143.85,145.45,146.69,147.87,149.54,149.51,150.4,151.74,152.99,154.17,146.08,146.09,147.97,149.07,150.31,151.49,60.72,61.08,61.42,61.77,62.11,62.47,489.54,492.99,495.03,499.35,501.9,504.56,31.36,32.71,32.58,34.56,34.56,34.56,150.35,151.03,151.8,152.71,153.82,155.06,454,456.3,458.3,460.6,463.1,465.7,28.73,28.74,27.71,30.35,30.2,30.05,486.91,489.02,490.16,495.14,497.54,500.05
3/24/2017,,,,,,,47.85,48.5,48.94,49.26,49.49,49.65,50.92,51.09,51.31,51.51,51.66,51.75,,,,,,,11.55,12.7,12.87,14.63,14.63,14.63,-10.12,-10.13,-10.13,-9.63,-9.63,-9.63,,,,,,,,,,,,,-1.52,-1.98,-1.98,-1.48,-1.49,-1.49,-6.01,-6.65,-5.65,-5.65,-5.65,-5.65,465,467.94,469.92,473.72,476.14,478.78,140.82,141.59,142.51,144.13,145.43,146.65,149.42,149.74,150.66,152.28,153.58,154.8,144.92,145.06,146.98,148.11,149.41,150.63,60.17,60.51,60.82,61.14,61.46,61.8,484.77,487.71,489.69,493.49,495.91,498.55,31.33,32.48,32.64,34.4,34.4,34.4,150.04,150.73,151.51,152.44,153.58,154.9,451.6,453.55,455.25,456.95,459.2,461.75,28.95,28.76,27.92,30.19,30.09,29.99,482.39,483.99,484.97,489.28,491.6,494.14
3/31/2017,,,,,,,49.31,49.81,50.17,50.42,50.61,50.75,52.06,52.3,52.56,52.75,52.88,52.97,,,,,,,10.57,11.05,11.63,12.33,12.33,12.48,-9.6,-9.54,-9.55,-9.1,-9.1,-9.1,,,,,,,,,,,,,0.19,0.46,-1.2,-0.73,-0.75,-0.77,-4.88,-4.98,-4.18,-4.19,-4.19,-4.19,475.28,477.08,479.18,481.61,483.79,486.21,144.67,145.38,146.16,147.52,148.69,149.79,154.46,155.38,154.5,155.89,157.03,158.12,149.54,150.11,151.71,152.66,153.82,154.9,61.73,62.04,62.35,62.66,62.95,63.22,497.85,499.65,501.75,504.18,506.37,508.78,33.04,33.45,34.15,34.9,34.91,34.9,153.87,154.19,154.86,155.66,156.58,157.75,462.85,464.35,465.75,467.25,469,471.35,29.16,28.93,28.98,30.29,30.25,30.19,493.97,495.13,496.58,499.57,501.71,504.07
4/7/2017,,,,,,,51.27,51.72,52.07,52.32,52.51,52.65,54.36,54.64,54.84,54.95,55.02,55.05,,,,,,,14.74,15.29,16.19,16.2,16.19,16.88,-9.3,-9.3,-9.2,-9.2,-9.2,-11.15,,,,,,,,,,,,,0.4,-3.83,-2.34,-2.34,-2.35,-2.35,-4.92,-4.54,-4.54,-4.54,-4.54,-4.54,497.39,499.19,501.69,503.83,506.19,508.18,151.27,152.07,153.01,154.05,155.11,154.14,160.97,157.53,159.87,160.91,161.96,162.94,155.63,156.82,157.67,158.7,159.75,160.74,64.19,64.47,64.76,65.04,65.3,65.64,515.98,517.72,520.19,522.42,524.79,526.77,33.35,33.83,34.69,34.79,34.79,35.47,160.01,160.69,161.5,162.36,163.4,164.46,480.05,481.4,482.65,484.05,485.95,488,28.92,29.02,30.53,30.23,30.03,31.07,511.56,512.91,516.03,517.86,520.03,522.37
4/14/2017,,,,,,,53.19,53.6,53.92,54.15,54.33,54.47,55.99,56.4,56.67,56.83,56.92,56.95,,,,,,,17.8,18.62,19.57,19.57,19.57,20.22,-9.55,-9.6,-9.5,-9.5,-9.5,-11.1,,,,,,,,,,,,,0.95,-3.29,-0.6,-0.61,-0.61,-0.62,-4.79,-5.32,-5.32,-5.32,-5.32,-5.32,515.86,517.97,520.52,522.51,524.7,526.61,156.09,156.88,157.88,158.97,160.01,159.4,166.59,163.19,166.78,167.86,168.9,169.88,160.75,161.08,161.99,163.07,164.08,165.16,66.26,66.57,66.85,67.11,67.33,67.67,531.04,533.26,535.62,537.79,540.17,541.9,33,33.85,34.6,34.8,35,35.5,164.98,165.76,166.58,167.49,168.57,169.61,494.13,496.88,498.19,499.56,501.38,503.44,28.54,28.6,30.41,30.29,30.16,31.04,525.02,526.24,529.65,531.64,533.82,535.93
4/21/2017,,,,,,,51.08,51.5,51.84,52.12,52.35,52.55,53.63,54.13,54.48,54.71,54.89,55,,,,,,,16.51,17.5,18.3,18.3,18.3,19.04,-9.15,-9.25,-9.25,-9.26,-9.26,-10.81,,,,,,,,,,,,,0.57,-3.65,-1.11,-1.11,-1.11,-1.11,-5.2,-5.52,-5.52,-5.52,-5.52,-5.52,498.69,501.18,503.75,505.86,508.35,510.66,151.07,151.77,152.65,153.71,154.81,154.34,160.79,157.37,160.79,161.85,162.95,164.03,154.98,155.46,156.34,157.41,158.61,159.72,64.32,64.57,64.85,65.12,65.39,65.72,514.98,517.38,519.85,522.13,524.8,526.84,32.8,33.7,34.4,34.6,34.8,35.25,159.37,160.15,160.98,161.86,162.96,164.07,484.2,485.65,487.1,489.05,491.25,493.95,,,,,,,,,,,,
4/28/2017,,,,,,,49.34,49.67,49.94,50.18,50.41,50.58,51.74,52.2,52.51,52.74,52.91,53.04,,,,,,,12.9,13.87,15.05,15.2,15.2,15.91,-8.85,-8.85,-8.95,-8.95,-8.95,-10.9,,,,,,,,,,,,,-0.34,-4.55,-1.77,-1.76,-1.76,-1.75,-6.07,-6.32,-6.32,-6.32,-6.32,-6.32,474.95,477.6,480.89,483.51,486.33,488.94,144.16,144.86,145.58,146.68,147.87,147.02,152.68,149.15,152.77,153.87,155.07,156.18,147.09,147.56,148.44,149.56,150.73,151.79,61.49,61.85,62.18,62.48,62.77,63.09,493.91,496.48,499.77,502.4,505.37,507.58,31.85,32.75,33.93,34.08,34.24,34.55,152.72,153.16,153.87,154.7,155.8,157,460.4,461.8,463.65,465.9,468.35,471.65,,,,,,,,,,,,
5/5/2017,,,,,,,47.21,47.57,47.84,48.09,48.34,48.57,50.05,50.38,50.61,50.79,50.96,51.08,,,,,,,15.45,16.1,16.46,16.46,17.05,17.05,-9.07,-8.77,-8.77,-8.78,-10.63,-11.63,,,,,,,,,,,,,-6.17,-1.83,-1.82,-1.82,-1.81,-1.81,-6.37,-6.27,-6.27,-6.27,-6.27,-6.27,457.35,460.48,463.71,466.85,469.78,471.36,137.68,138.75,139.84,141.09,140.42,140.41,140.57,145.69,146.8,148.05,149.24,150.24,140.52,141.4,142.5,143.74,144.91,145.92,58.98,59.33,59.7,60.01,60.36,60.63,474.65,477.83,481.1,484.59,487.03,488.76,32.75,33.45,33.85,34.2,34.3,34.45,145.57,146.29,147.09,148.2,149.46,150.67,439,440.55,442.95,445.6,448.5,451.85,,,,,,,,,,,,
5/12/2017,,,,,,,47.06,47.44,47.76,48.03,48.28,48.53,49.98,50.3,50.52,50.71,50.88,51.05,,,,,,,16.74,17.63,18.05,18.08,18.85,18.85,-9.82,-9.15,-9.15,-9.16,-10.86,-11.81,,,,,,,,,,,,,-2.57,-1.36,-1.39,-1.41,-1.41,-1.42,-6.61,-6.4,-6.4,-6.4,-6.4,-6.4,461.11,463.81,466.62,469.37,472.16,473.55,138.03,139.43,140.48,141.59,140.98,140.94,145.28,147.22,148.25,149.34,150.42,151.33,141.06,142,143.05,144.17,145.25,146.22,59.5,59.73,60,60.28,60.58,60.8,476.17,479.03,481.77,484.8,487.07,488.7,31.8,32.85,33.2,33.5,33.75,34,147.13,147.67,148.4,149.45,150.57,151.64,440.05,441.6,443.25,445.6,448.25,450.95,,,,,,,,,,,,
5/19/2017,,,,,,,49.25,49.58,49.84,50.08,50.27,50.44,52.36,52.56,52.71,52.85,52.98,53.07,,,,,,,18.48,19.78,20.13,20.13,21.08,21.08,-11.05,-10.29,-10.28,-10.27,-11.51,-12.46,,,,,,,,,,,,,-3.44,-3.59,-3.59,-3.59,-3.58,-3.58,-6.99,-6.75,-6.69,-6.68,-6.68,-6.68,480.19,482.76,485.24,487.83,490.52,491.42,143.15,144.7,145.77,146.88,146.67,146.55,150.76,151.39,152.45,153.56,154.6,155.43,147.21,148.24,149.35,150.47,151.5,152.36,61.68,61.87,62.11,62.35,62.64,62.84,493.56,496.23,498.61,501.5,503.9,504.84,31.85,33.25,33.5,33.8,34.45,34.5,153.75,154.37,155.16,156.22,157.33,158.36,463.85,464.2,465.85,468.05,470.85,472.1,,,,,,,,,,,,
5/26/2017,,,,,,,50.45,50.73,50.93,51.09,51.23,51.34,53.12,53.41,53.62,53.78,53.9,53.99,,,,,,,20.25,20.98,21.28,21.19,22.05,22.05,-11.2,-10.99,-10.99,-10.98,-11.98,-12.97,,,,,,,,,,,,,-3.47,-3.44,-3.45,-3.45,-3.46,-3.46,-7.09,-6.97,-6.57,-6.57,-6.56,-6.56,492.04,493.5,495.77,498.21,500.79,501.5,147.95,148.78,149.69,150.67,150.63,150.35,155.68,156.33,157.22,158.2,159.15,159.86,152.07,152.8,154.1,155.09,156.05,156.77,63.09,63.18,63.38,63.58,63.86,64.06,504.94,506.36,508.61,511.32,513.59,514.45,33.15,33.85,34.12,34.29,34.84,34.99,158.59,159.07,159.72,160.63,161.63,162.59,474.8,474.45,475.75,477.9,480.65,481.9,,,,,,,,,,,,
6/2/2017,,,,,,,48.5,48.74,48.92,49.06,49.21,49.33,51,51.37,51.64,51.85,52.03,52.17,,,,,,,19.67,20.12,20.34,20.7,21.42,21.42,-12.08,-11.93,-11.93,-12.23,-12.83,-13.73,,,,,,,,,,,,,-3.75,-4.04,-4.04,-4.04,-4.04,-4.04,-7.64,-7.29,-6.64,-6.63,-6.63,-6.63,471.25,473.66,476.67,479.65,482.03,483.26,140.84,141.82,142.87,143.73,144.22,144.3,149.18,149.72,150.76,151.92,153.02,153.99,145.29,146.46,148.16,149.33,150.43,151.4,60.42,60.56,60.81,61.06,61.37,61.59,484.53,486.83,489.77,492.86,494.96,496.44,32.95,33.29,33.43,33.91,34.35,34.6,151.28,151.89,152.8,153.89,155.07,156.19,451.5,451.65,453.6,456.5,459.6,461,,,,,,,,,,,,
6/9/2017,,,,,,,46.56,46.77,46.98,47.16,47.37,47.56,48.73,49.09,49.38,49.63,49.87,50.06,,,,,,,19.67,19.64,19.56,20.43,20.43,20.43,-12.3,-11.4,-10.95,-12.61,-13.61,-14.81,,,,,,,,,,,,,-3.13,-3.32,-3.32,-3.33,-3.34,-3.35,-8.75,-8.75,-7,-6.99,-6.99,-6.98,448.95,451.7,454.76,457.85,459.44,461.48,132.72,134.77,136.49,136.17,136.35,136.35,141.89,142.86,144.12,145.45,146.61,147.8,136.27,137.42,140.45,141.79,142.97,144.17,57.5,57.75,58.04,58.33,58.71,58.96,462.43,465.12,468.19,471.17,472.96,475.2,33.15,33.06,33,33.76,33.96,34.16,143.9,144.77,145.93,147.2,148.53,149.7,425.8,426.45,428.7,431.7,435.15,436.85,,,,,,,,,,,,
6/16/2017,,,,,,,45.29,45.51,45.74,45.94,46.18,46.41,47.66,47.96,48.25,48.54,48.82,49.06,,,,,,,20.81,20.76,20.75,21.35,21.35,21.35,-12.1,-11.2,-10.9,-12.55,-13.55,-14.55,,,,,,,,,,,,,-1.7,-2.46,-2.47,-2.48,-2.49,-2.5,-8.9,-8.93,-7.19,-7.19,-7.19,-7.19,444.37,446.5,449.16,451.66,453.17,455.14,130.89,132.83,134.27,133.85,134,134.18,141.29,141.57,142.69,143.91,145.06,146.23,134.09,135.1,137.98,139.21,140.36,141.54,56.77,56.99,57.24,57.51,57.84,58.08,456.87,459.09,461.71,463.96,465.67,467.84,33.3,33.35,33.3,33.65,33.85,34.05,142.5,143.25,144.31,145.46,146.69,147.84,422.75,424.35,426.6,429.4,431.2,432.5,,,,,,,,,,,,
6/23/2017,,,,,,,43.14,43.39,43.62,43.88,44.16,44.43,45.7,45.92,46.17,46.47,46.76,47.04,,,,,,,21.25,21.03,20.82,21.4,21.4,21.4,-12.03,-11.53,-10.88,-12.18,-13.18,-14.18,,,,,,,,,,,,,0.59,-1.92,-1.96,-1.98,-2,-2.02,-8.2,-8.21,-6.46,-6.47,-6.47,-6.48,433.49,434.75,436.9,439.25,440.68,442.69,126.93,128.34,130,129.92,130.17,130.4,139.55,137.95,138.92,140.11,141.35,142.56,130.76,131.67,134.41,135.63,136.88,138.11,55.16,55.36,55.66,55.91,56.18,56.41,446.28,447.56,449.72,451.95,453.48,455.59,34.05,33.84,33.64,34.11,34.2,34.3,138.28,139,139.91,140.92,142.14,143.39,414.7,415.55,417.25,419.9,421.3,422.7,30.25,30.5,30.25,31.25,31.25,31.26,438.86,440.49,442.53,445.24,446.7,448.8
6/30/2017,,,,,,,44.67,44.92,45.15,45.42,45.72,45.98,47.03,47.38,47.65,47.94,48.2,48.47,,,,,,,21.16,20.39,19.97,20.64,20.64,20.64,-11.95,-11.2,-10.7,-11.59,-12.59,-13.59,,,,,,,,,,,,,2.68,-2.9,-2.93,-2.94,-2.96,-2.97,-7.2,-7.45,-5.81,-5.82,-5.83,-5.83,448.01,447.95,449.4,451.38,452.37,454.05,131.6,133.17,134.54,134.65,134.73,134.77,146.24,141.47,142.32,143.3,144.37,145.39,136.36,136.91,139.43,140.42,141.5,142.53,57.07,57.23,57.42,57.62,57.82,58.06,461.4,461.57,463.08,464.84,466.08,468.01,34.55,34,33.65,34.1,34.35,34.6,142.97,143.57,144.38,145.26,146.27,147.37,426.45,426.25,427.35,429.65,430.45,431.45,30.25,30.5,30.25,31.25,31.25,31.26,457.1,458.07,459.68,461.99,462.98,464.68
