,DOESDIST Index,DOESDIS1 Index,DOESDIS2 Index,DOESDIS3 Index,DOESDIS4 Index,DOESDIS5 Index,DOESJETK Index,DOESJET1 Index,DOESJET2 Index,DOESJET3 Index,DOESJET4 Index,DOESJET5 Index,DOEPPERC Index,DOEPPCP1 Index,DOEPPCP2 Index,DOEPPCP3 Index,DOEPPCP4 Index,DOEPPCP5 Index,DOEPCRIN Index,DOEPCRP1 Index,DOEPCRP2 Index,DOEPCRP3 Index,DOEPCRP4 Index,DOEPCRP5 Index,DOEPGRIN Index,DOEPGRP1 Index,DOEPGRP2 Index,DOEPGRP3 Index,DOEPGRP4 Index,DOEPGRP5 Index,DOEPOPCP Index,DOEPOPP1 Index,DOEPOPP2 Index,DOEPOPP3 Index,DOEPOPP4 Index,DOEPOPP5 Index,DOEBKJET Index,DOEBDIST Index,DOEINICR Index,DOEINIPR Index,DOESTCRD Index,DOESTMGS Index,DOESFETH Index,DOESRESD Index,DOESPPEX Index,DOESOTHE Index,DOESESPR Index,DOESISPR Index,DOEICISP Index,DOEICESP Index,DOEICRP1 Index,DOEICRP2 Index,DOEICRP3 Index,DOEICRP4 Index,DOEICRP5 Index,DOEISPR Index,DOEISPRO Index,DOEIMGAS Index,DOEIGAS1 Index,DOEIGAS2 Index,DOEIGAS3 Index,DOEIGAS4 Index,DOEIGAS5 Index,DOEIFMOG Index,DOEIFMP1 Index,DOEIFMP2 Index,DOEIFMP3 Index,DOEIFMP4 Index,DOEIFMP5 Index,DOEIREFM Index,DOEIREF1 Index,DOEIREF2 Index,DOEIREF3 Index,DOEIREF4 Index,DOEIREF5 Index,DOEIREWA Index,DOEIREA1 Index,DOEIREA2 Index,DOEIREA3 Index,DOEIREA4 Index,DOEIREA5 Index,DOEIOTRF Index,DOEIRFO1 Index,DOEIRFO2 Index,DOEIRFO3 Index,DOEIRFO4 Index,DOEIRFO5 Index,DOEIOTHF Index,DOEICON1 Index,DOEICON2 Index,DOEICON3 Index,DOEICON4 Index,DOEICON5 Index,DOEICOWA Index,DOEICWA1 Index,DOEICWA2 Index,DOEICWA3 Index,DOEICWA4 Index,DOEICWA5 Index,DOEIED55 Index,DOEIE5P1 Index,DOEIE5P2 Index,DOEIE5P3 Index,DOEIE5P4 Index,DOEIE5P5 Index,DOEIGE55 Index,DOEIGEP1 Index,DOEIGEP2 Index,DOEIGEP3 Index,DOEIGEP4 Index,DOEIGEP5 Index,DOEICOOT Index,DOEIOCP1 Index,DOEIOCP2 Index,DOEIOCP3 Index,DOEIOCP4 Index,DOEIOCP5 Index,DOEIBLND Index,DOEIBCP1 Index,DOEIBCP2 Index,DOEIBCP3 Index,DOEIBCP4 Index,DOEIBCP5 Index,DOEIRBOB Index,DOEIRBP1 Index,DOEIRBP2 Index,DOEIRBP3 Index,DOEIRBP4 Index,DOEIRBP5 Index,DOEICBOB Index,DOEICBP1 Index,DOEICBP2 Index,DOEICBP3 Index,DOEICBP4 Index,DOEICBP5 Index,DOEIGTAB Index,DOEIGTP1 Index,DOEIGTP2 Index,DOEIGTP3 Index,DOEIGTP4 Index,DOEIGTP5 Index,DOEIOTBL Index,DOEIABP1 Index,DOEIABP2 Index,DOEIABP3 Index,DOEIABP4 Index,DOEIABP5 Index,DOEIFETH Index,DOEIFEP1 Index,DOEIFEP2 Index,DOEIFEP3 Index,DOEIFEP4 Index,DOEIFEP5 Index,DOEIJETK Index,DOEIJET1 Index,DOEIJET2 Index,DOEIJET3 Index,DOEIJET4 Index,DOEIJET5 Index,DOEIDIST Index,DOEIDIS1 Index,DOEIDIS2 Index,DOEIDIS3 Index,DOEIDIS4 Index,DOEIDIS5 Index,DOEIDL15 Index,DOEIL151 Index,DOEIL152 Index,DOEIL153 Index,DOEIL154 Index,DOEIL155 Index,DOEIDG15 Index,DOEIG151 Index,DOEIG152 Index,DOEIG153 Index,DOEIG154 Index,DOEIG155 Index,DOEIDG52 Index,DOEIG521 Index,DOEIG522 Index,DOEIG523 Index,DOEIG524 Index,DOEIG525 Index,DOEIDIG2 Index,DOEIDG21 Index,DOEIDG22 Index,DOEIDG23 Index,DOEIDG24 Index,DOEIDG25 Index,DOEIRESD Index,DOEIRES1 Index,DOEIRES2 Index,DOEIRES3 Index,DOEIRES4 Index,DOEIRES5 Index,DOEIPPPR Index,DOEIPRP1 Index,DOEIPRP2 Index,DOEIPRP3 Index,DOEIPR45 Index,DOEIOTOI Index,DOEIOOP1 Index,DOEIOOP2 Index,DOEIOOP3 Index,DOEIOOP4 Index,DOEIOOP5 Index,DOEIKERO Index,DOEILRGS Index,DOEITRPR Index,DOEITRP1 Index,DOEITRP2 Index,DOEITRP3 Index,DOEITRP4 Index,DOEITRP5 Index,DOEIGISP Index,DOEIGIP1 Index,DOEIGIP2 Index,DOEIGIP3 Index,DOEIGIP4 Index,DOEIGIP5 Index
9/9/2016,162754,66589,33687,43178,3586,15713,42749,9208,7220,15588,795,9939,92.9,85.5,97.1,92.4,96.5,91.2,16730,1101,3812,8629,670,2517,17126,1092,3819,8877,672,2666,18436,1278,3934,9605,696,2924,129,1137,7644,-1585,1175259,228360,20207,40583,98718,290410,1366319,2061412,8062,8062,919,2342,3406,266,1128,0,0,650,505,2,127,1,14,23,13,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,13,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,13,0,10,0,0,627,492,2,118,1,14,140,140,0,0,0,0,33,20,0,0,0,13,55,55,0,0,0,0,399,277,2,118,1,1,0,0,0,0,0,0,178,79,0,0,0,100,140,115,2,0,1,21,110,86,2,0,1,21,0,0,0,0,0,0,30,30,0,0,0,0,0,0,0,0,0,0,260,30,2,117,0,110,83,18,41,0,24,889,100,22,591,56,120,0,12,2200,848,68,836,69,379,10262,1767,2410,4242,335,1507
9/16/2016,164992,66317,33850,45427,3587,15812,42648,10255,7060,15112,820,9400,92,86.2,93.1,92.2,92.2,92.5,16587,1111,3659,8635,638,2545,16964,1101,3661,8855,642,2704,18436,1278,3934,9605,696,2924,187,1303,7721,-3114,1169058,225156,20016,40655,99343,291103,1360285,2055377,8309,8309,883,2664,2875,367,1520,0,0,569,514,1,29,0,25,21,9,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,9,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,9,0,0,0,11,548,505,1,29,0,13,157,157,0,0,0,0,37,25,0,0,0,13,124,124,0,0,0,0,231,200,1,29,0,1,0,0,0,0,0,0,148,117,0,0,0,30,76,70,2,0,0,5,64,57,2,0,0,5,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,148,43,4,41,0,61,83,20,44,0,19,1010,104,29,752,56,69,0,16,2034,868,79,822,65,200,10343,1751,2743,3697,432,1720
9/23/2016,163077,66055,33444,44508,3813,15257,43051,9237,7271,16310,898,9335,90.1,83.3,91.2,90.4,93.1,89.9,16334,1073,3585,8577,646,2453,16607,1064,3586,8682,648,2627,18436,1278,3934,9605,696,2924,229,1355,7328,-2814,1167176,227183,20578,41258,100494,289780,1360275,2055367,7835,7835,866,2437,2980,354,1197,0,0,778,667,1,81,1,28,48,33,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,33,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,33,0,0,0,15,730,634,1,81,1,13,230,230,0,0,0,0,70,57,0,0,0,13,99,99,0,0,0,0,332,248,1,81,1,1,0,0,0,0,0,0,87,14,0,0,0,73,144,96,2,0,0,46,131,83,2,0,0,46,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,177,82,3,13,0,79,84,24,41,0,20,873,177,34,596,57,8,0,57,2143,1060,80,690,70,243,9978,1926,2518,3670,425,1440
9/30/2016,160718,64354,34031,43098,3670,15565,43998,11324,7245,14781,932,9716,88.3,82.8,88,89.4,94.4,86.2,16032,1068,3461,8439,658,2406,16283,1058,3463,8584,657,2520,18436,1278,3934,9605,696,2924,70,1278,7270,-2592,1164199,227405,20177,39210,101260,284449,1349065,2044156,7710,7710,591,2476,2959,333,1351,0,0,1003,834,1,115,0,53,113,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,113,0,0,0,0,890,721,1,115,0,53,203,203,0,0,0,0,41,32,0,0,0,9,167,167,0,0,0,0,479,318,1,115,0,43,0,0,0,0,0,0,200,99,0,0,0,101,103,96,2,2,0,4,44,39,2,0,0,4,0,0,0,0,0,0,59,58,0,2,0,0,0,0,0,0,0,0,120,35,2,56,0,27,169,31,118,1,20,663,120,32,396,57,58,14,17,2258,1215,154,570,67,253,9968,1792,2631,3528,400,1604
10/7/2016,156972,67073,33149,38605,3830,14314,43301,10778,6800,15953,888,8882,85.5,80.5,86.3,86,86.1,84.7,15552,1038,3394,8164,609,2347,15754,1029,3395,8257,599,2475,18436,1278,3934,9605,696,2924,88,860,7380,-2125,1169048,225498,19393,37792,101153,283161,1344003,2039093,7861,7861,1278,2499,2916,278,892,0,0,762,642,0,37,1,82,66,38,0,4,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,38,0,4,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,38,0,4,0,24,695,604,0,33,1,58,124,124,0,0,0,0,60,3,0,0,0,58,166,166,0,0,0,0,345,311,0,33,1,1,0,0,0,0,0,0,52,8,0,0,0,44,95,64,2,29,0,0,46,44,2,0,0,0,0,0,0,0,0,0,49,20,0,29,0,0,0,0,0,0,0,0,46,0,3,6,0,36,90,26,40,0,24,959,111,25,536,58,228,29,13,2005,851,70,608,68,405,9866,2100,2569,3524,346,1297
10/14/2016,155732,66391,31751,40303,3492,13795,43699,11852,7229,14903,804,8912,85,83.4,89.8,86.1,82.5,76.1,15370,1063,3533,8079,584,2110,15671,1065,3534,8271,574,2226,18436,1278,3934,9605,696,2924,97,821,6468,-1287,1163800,227967,19042,39292,99668,283297,1340422,2035511,6907,6907,927,2081,2708,441,751,0,0,871,802,0,53,0,16,105,103,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,103,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,103,0,0,0,2,766,699,0,53,0,13,175,175,0,0,0,0,14,2,0,0,0,13,175,175,0,0,0,0,402,348,0,53,0,0,0,0,0,0,0,0,228,57,0,0,0,171,32,23,3,0,0,7,30,21,3,0,0,7,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,182,25,6,56,0,96,144,25,89,0,29,763,104,27,384,27,220,0,18,2220,1036,125,494,37,529,9127,1963,2206,3202,478,1279
10/21/2016,152378,64764,32827,38538,3151,13097,43898,12018,7169,15023,695,8994,85.6,85.9,92.2,85.9,80.7,76.9,15552,1097,3625,8135,560,2135,15787,1098,3626,8252,561,2249,18436,1278,3934,9605,696,2924,93,923,6601,-2133,1163247,226011,19919,38423,97139,282330,1331684,2026773,7016,7016,884,2212,2913,312,696,0,0,834,766,0,45,0,22,27,23,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,23,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,23,0,0,0,4,807,743,0,45,0,18,241,241,0,0,0,0,61,44,0,0,0,16,85,85,0,0,0,0,420,373,0,45,0,2,0,0,0,0,0,0,90,29,0,0,0,62,74,71,3,0,0,0,55,52,3,0,0,0,0,0,0,0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,157,67,5,8,0,77,121,30,67,0,25,776,120,34,400,5,218,14,23,2052,1084,108,453,18,390,9068,1954,2319,3366,330,1086
10/28/2016,150550,65721,32393,37081,3304,12051,42422,11365,7015,14647,700,8694,85.2,85.2,90.2,86,83,76.2,15448,1088,3549,8128,575,2107,15700,1089,3550,8255,578,2229,18436,1278,3934,9605,696,2924,77,1120,8591,-2232,1177666,223804,19739,39801,97203,280924,1340731,2035819,8995,8995,1164,2538,3814,344,1135,0,0,458,452,0,0,0,6,27,23,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,23,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,23,0,0,0,4,431,429,0,0,0,2,88,88,0,0,0,0,3,3,0,0,0,0,102,102,0,0,0,0,238,235,0,0,0,2,0,0,0,0,0,0,93,38,0,0,0,54,60,58,2,0,0,0,42,40,2,0,0,0,0,0,0,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,207,142,5,21,0,38,140,34,83,0,23,1005,24,47,778,3,152,12,41,1962,749,137,799,14,263,10957,1901,2675,4613,358,1398
11/4/2016,148602,64801,31107,37451,3676,11567,41924,11659,6852,14480,620,8312,87.1,88.8,92.2,87.4,90.2,77.5,15817,1149,3624,8297,615,2132,16048,1135,3626,8393,628,2266,18436,1278,3934,9605,696,2924,84,1126,7032,-2690,1180097,220963,19229,39170,95940,279268,1333766,2028853,7442,7442,621,2591,2911,383,937,0,0,500,397,0,85,0,18,7,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,1,493,391,0,85,0,16,88,88,0,0,0,0,13,2,0,0,0,11,40,40,0,0,0,0,352,262,0,85,0,5,0,0,0,0,0,0,222,27,0,0,0,195,107,103,2,0,0,2,83,79,2,0,0,2,0,0,0,0,0,0,24,24,0,0,0,0,0,0,0,0,0,0,136,60,4,13,0,59,222,40,142,0,39,604,35,10,398,3,158,11,3,1790,663,158,496,16,459,9232,1273,2749,3406,398,1396
11/11/2016,148912,64939,30589,38580,3687,11117,42848,11386,7138,15309,647,8367,89.2,84.5,92.5,91.1,90.7,80.4,16126,1094,3636,8580,628,2187,16449,1080,3637,8751,631,2350,18436,1278,3934,9605,696,2924,88,1165,7942,-2274,1185371,221709,18609,41199,96969,276470,1340858,2035945,8423,8423,1379,2299,3343,393,1010,0,0,821,752,4,45,2,19,36,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,35,0,0,0,1,784,717,4,45,2,17,196,196,0,0,0,0,37,21,0,0,0,16,203,203,0,0,0,0,349,297,4,45,2,1,0,0,0,0,0,0,100,20,0,0,0,80,169,101,2,57,0,10,106,95,2,0,0,10,0,0,0,0,0,0,63,6,0,57,0,0,0,0,0,0,0,0,290,61,4,159,0,65,193,50,87,0,56,911,80,20,552,1,259,0,6,2484,1063,117,813,15,475,10907,2443,2415,4156,408,1485
11/18/2016,149239,65209,29926,38364,3835,11905,41693,10913,6709,15766,634,7671,90.8,90.6,91.9,92.8,92.3,82.1,16397,1172,3616,8720,639,2250,16734,1157,3616,8916,643,2401,18436,1278,3934,9605,696,2924,104,1048,7109,-1970,1184115,224026,18952,40321,98608,274832,1340760,2035846,7578,7578,811,2419,3062,386,899,0,0,855,753,16,69,1,17,53,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,53,0,0,0,0,803,700,16,69,1,17,221,221,0,0,0,0,19,2,0,0,0,16,71,71,0,0,0,0,492,406,16,69,1,1,0,0,0,0,0,0,143,24,0,0,0,120,136,97,2,36,1,0,100,97,2,0,0,0,0,0,0,0,0,0,36,0,0,36,0,0,0,0,0,0,0,0,92,56,4,7,0,26,167,54,64,0,48,980,165,66,594,1,153,0,56,2373,1149,152,706,17,349,9951,1961,2571,3768,403,1249
11/25/2016,154196,66779,30233,41102,3994,12088,42273,12113,6275,14892,664,8330,89.8,85,92.2,92.9,85.8,79.6,16283,1101,3624,8763,598,2196,16559,1087,3625,8922,597,2327,18436,1278,3934,9605,696,2924,245,841,7074,-2095,1183230,226123,18448,40267,96332,270974,1341226,2036311,7548,7548,568,2486,3334,375,783,0,0,851,780,10,46,0,14,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,820,750,10,46,0,14,285,285,0,0,0,0,25,12,0,0,0,13,216,216,0,0,0,0,294,237,10,46,0,1,0,0,0,0,0,0,155,19,0,0,0,136,174,157,1,0,1,14,150,134,1,0,1,14,0,0,0,0,0,0,24,23,0,0,0,0,0,0,0,0,0,0,208,33,3,82,0,90,170,47,81,0,42,955,272,14,520,1,148,10,11,2513,1308,109,648,12,436,10061,1867,2595,3982,387,1219
12/2/2016,156697,66808,31019,41862,4274,12734,43818,12430,6822,15542,738,8287,90.4,87,95.5,91.8,90.4,80.6,16417,1119,3754,8688,624,2232,16669,1112,3755,8818,629,2356,18436,1278,3934,9605,696,2924,223,1128,7804,-2555,1180840,229548,18530,40438,94736,268595,1342634,2037718,8303,8303,1136,2805,2931,410,1022,0,0,652,627,11,0,0,14,97,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,97,0,0,0,0,555,530,11,0,0,14,218,218,0,0,0,0,20,8,0,0,0,13,46,46,0,0,0,0,270,259,11,0,0,1,0,0,0,0,0,0,314,74,0,0,0,240,106,103,2,0,0,0,77,74,2,0,0,0,0,0,0,0,0,0,29,29,0,0,0,0,0,0,0,0,0,0,270,80,3,8,0,178,186,48,97,0,41,684,131,22,420,2,108,11,14,2212,1065,135,428,13,570,10515,2189,2941,3359,423,1592
12/9/2016,155935,67697,30031,41842,4041,12324,44276,11980,6894,15629,635,9138,90.5,86.9,94.2,93,85.8,80,16474,1108,3727,8842,597,2200,16702,1111,3726,8929,597,2340,18460,1278,3957,9605,696,2924,189,1321,6875,-3275,1178277,230045,19076,41937,90971,270569,1340654,2035738,7360,7360,783,2428,2936,293,920,0,0,624,504,4,97,0,18,98,94,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,94,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,94,0,0,0,4,526,410,4,97,0,14,159,159,0,0,0,0,61,48,0,0,0,13,16,16,0,0,0,0,290,187,4,97,0,1,0,0,0,0,0,0,179,101,0,0,0,79,233,229,1,0,0,2,230,226,1,0,0,2,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,251,103,5,79,0,64,157,49,50,0,58,539,48,33,346,1,111,21,23,1984,1033,93,522,14,321,9344,1795,2521,3458,307,1242
12/16/2016,153515,65639,29787,42361,3769,11960,43368,12084,6610,15032,668,8973,91.5,84.7,96,94.2,85.8,80.9,16658,1080,3798,8964,600,2217,16892,1082,3798,9049,597,2367,18459,1278,3957,9605,696,2924,275,1130,7914,-3120,1180532,228736,19060,41461,87938,264595,1328723,2023806,8471,8471,1171,2619,3168,398,1114,0,0,447,427,10,0,0,10,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,439,419,10,0,0,10,147,147,0,0,0,0,32,22,0,0,0,9,43,43,0,0,0,0,217,206,10,0,0,0,0,0,0,0,0,0,186,29,0,0,0,157,211,186,4,21,0,0,190,186,4,0,0,0,0,0,0,0,0,0,21,0,0,21,0,0,0,0,0,0,0,0,144,28,2,13,0,100,156,60,59,0,37,610,107,82,357,1,62,0,78,1754,837,157,391,14,354,10225,2008,2777,3560,412,1468
12/23/2016,151634,66710,29417,39884,3831,11792,42017,9675,6627,15926,697,9092,91,83,93.6,94.8,85.3,79.7,16557,1059,3704,9012,593,2190,16796,1061,3704,9106,594,2331,18459,1278,3957,9605,696,2924,184,1416,7540,-4158,1181145,227143,18683,42210,82082,261202,1315821,2010903,8167,8167,765,2682,3312,287,1120,0,0,434,374,13,30,0,16,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,425,365,13,30,0,16,165,165,0,0,0,0,41,25,0,0,0,16,43,43,0,0,0,0,176,132,13,30,0,0,0,0,0,0,0,0,26,6,0,0,0,19,157,156,2,0,0,0,90,88,2,0,0,0,0,0,0,0,0,0,68,68,0,0,0,0,0,0,0,0,0,0,16,0,11,5,0,0,180,81,59,0,40,896,189,29,488,2,188,0,10,1709,806,114,523,17,249,9876,1572,2796,3835,304,1368
