week_ending,LA_JET_1,LA_JET_2,LA_JET_3,M1_M2,M1_M3,M2_M3,GC_JET_1,GC_JET_2,GC_JET_3,M1_M2,M1_M3,M2_M3,NY_JET_1,NY_JET_2,NY_JET_3,M1_M2,M1_M3,M2_M3,LA_SPRD_1,LA_SPRD_2,LA_SPRD_3,SP_M1_M2,SP_M1_M3,SP_M2_M3,GC_SPRD_1,GC_SPRD_2,GC_SPRD_3,SP_M1_M2,SP_M1_M3,SP_M2_M3,NY_SPRD_1,NY_SPRD_2,NY_SPRD_3,SP_M1_M2,SP_M1_M3,SP_M2_M3,CL_1,CL_2,CL_3,CL_M1_M2,CL_M1_M3,CL_M2_M3,HO_1,HO_2,HO_3,HO_M1_M2,HO_M1_M3,HO_M2_M3,LA_NY_1,LA_GC_1,NY_GC_1,LA_NY_2,LA_GC_2,NY_GC_2,LA_NY_3,LA_GC_3,NY_GC_3
2011-04-08,338.57,338.96,336.44,-0.38999999999998636,2.1299999999999955,2.519999999999982,328.03,328.96,330.93,-0.9300000000000068,-2.900000000000034,-1.9700000000000273,328.01,328.94,330.91,-0.9300000000000068,-2.900000000000034,-1.9700000000000273,16.6,15.8,12.01,0.8000000000000007,4.590000000000002,3.790000000000001,6.05,5.8,6.51,0.25,-0.45999999999999996,-0.71,6.03,5.78,6.49,0.25,-0.45999999999999996,-0.71,109.75,110.35,110.87,-0.5999999999999943,-1.1200000000000045,-0.5200000000000102,321.47,322.61,323.83,-1.1399999999999864,-2.359999999999957,-1.2199999999999704,10.560000000000002,10.54000000000002,-0.01999999999998181,10.019999999999982,10.0,-0.01999999999998181,5.529999999999973,5.509999999999991,-0.01999999999998181
2011-04-15,339.18,339.88,337.53,-0.6999999999999886,1.650000000000034,2.3500000000000227,327.99,329.38,331.58,-1.3899999999999864,-3.589999999999975,-2.1999999999999886,327.99,329.38,331.58,-1.3899999999999864,-3.589999999999975,-2.1999999999999886,16.69,15.91,12.01,0.7800000000000011,4.6800000000000015,3.9000000000000004,5.5,5.4,6.06,0.09999999999999964,-0.5599999999999996,-0.6599999999999993,5.5,5.4,6.06,0.09999999999999964,-0.5599999999999996,-0.6599999999999993,108.21,108.83,109.38,-0.6200000000000045,-1.1700000000000017,-0.5499999999999972,320.82,322.11,323.65,-1.2900000000000205,-2.829999999999984,-1.5399999999999636,11.189999999999998,11.189999999999998,0.0,10.5,10.5,0.0,5.949999999999989,5.949999999999989,0.0
2011-04-22,337.35,338.24,336.0,-0.8899999999999864,1.3500000000000227,2.240000000000009,326.3,327.96,330.19,-1.6599999999999682,-3.8899999999999864,-2.230000000000018,326.3,327.96,330.19,-1.6599999999999682,-3.8899999999999864,-2.230000000000018,16.63,15.85,11.97,0.7799999999999994,4.659999999999998,3.879999999999999,5.58,5.58,6.16,0.0,-0.5800000000000001,-0.5800000000000001,5.58,5.58,6.16,0.0,-0.5800000000000001,-0.5800000000000001,109.75,110.16,110.52,-0.4099999999999966,-0.769999999999996,-0.35999999999999943,319.05,320.5,322.19,-1.4499999999999886,-3.1399999999999864,-1.6899999999999977,11.050000000000011,11.050000000000011,0.0,10.28000000000003,10.28000000000003,0.0,5.810000000000002,5.810000000000002,0.0
2011-04-29,342.92,343.51,340.98,-0.589999999999975,1.9399999999999977,2.5299999999999727,330.21,331.88,334.42,-1.670000000000016,-4.210000000000036,-2.5400000000000205,330.21,331.88,334.42,-1.670000000000016,-4.210000000000036,-2.5400000000000205,18.72,17.65,13.44,1.0700000000000003,5.279999999999999,4.209999999999999,6.02,6.02,6.88,0.0,-0.8600000000000003,-0.8600000000000003,6.02,6.02,6.88,0.0,-0.8600000000000003,-0.8600000000000003,112.81,113.3,113.58,-0.4899999999999949,-0.769999999999996,-0.28000000000000114,322.28,323.92,325.59,-1.6400000000000432,-3.3100000000000023,-1.669999999999959,12.710000000000036,12.710000000000036,0.0,11.629999999999995,11.629999999999995,0.0,6.560000000000002,6.560000000000002,0.0
2011-05-06,325.44,323.28,325.02,2.160000000000025,0.4200000000000159,-1.740000000000009,314.71,317.08,318.98,-2.3700000000000045,-4.270000000000039,-1.900000000000034,322.33,324.7,326.6,-2.3700000000000045,-4.270000000000039,-1.900000000000034,17.45,13.84,13.93,3.6099999999999994,3.5199999999999996,-0.08999999999999986,6.72,7.64,7.89,-0.9199999999999999,-1.17,-0.25,14.34,15.26,15.51,-0.9199999999999999,-1.17,-0.25,106.16,106.69,106.99,-0.5300000000000011,-0.8299999999999983,-0.29999999999999716,306.37,307.86,309.35,-1.490000000000009,-2.980000000000018,-1.490000000000009,3.1100000000000136,10.730000000000018,7.6200000000000045,-1.420000000000016,6.199999999999989,7.6200000000000045,-1.580000000000041,6.039999999999964,7.6200000000000045
2011-05-13,313.24,310.71,312.34,2.5300000000000296,0.9000000000000341,-1.6299999999999955,305.39,306.41,307.33,-1.0200000000000387,-1.9399999999999977,-0.9199999999999591,312.6,313.61,314.53,-1.009999999999991,-1.92999999999995,-0.9199999999999591,17.61,13.79,13.87,3.8200000000000003,3.74,-0.08000000000000007,9.76,9.49,8.86,0.2699999999999996,0.9000000000000004,0.6300000000000008,16.96,16.69,16.06,0.2699999999999996,0.9000000000000021,0.6300000000000026,100.65,101.19,101.56,-0.539999999999992,-0.9099999999999966,-0.37000000000000455,294.34,295.6,296.88,-1.2600000000000477,-2.5400000000000205,-1.2799999999999727,0.6399999999999864,7.850000000000023,7.210000000000036,-2.900000000000034,4.2999999999999545,7.199999999999989,-2.1899999999999977,5.009999999999991,7.199999999999989
2011-05-20,305.59,306.13,305.66,-0.5400000000000205,-0.07000000000005002,0.46999999999997044,300.56,301.22,301.9,-0.660000000000025,-1.339999999999975,-0.67999999999995,307.28,307.94,308.62,-0.660000000000025,-1.3400000000000318,-0.6800000000000068,15.52,14.66,12.52,0.8599999999999994,3.0,2.1400000000000006,10.5,9.75,8.75,0.75,1.75,1.0,17.22,16.47,15.47,0.75,1.7499999999999982,0.9999999999999982,98.46,98.97,99.36,-0.5100000000000051,-0.9000000000000057,-0.39000000000000057,288.77,290.14,291.6,-1.3700000000000045,-2.830000000000041,-1.4600000000000364,-1.6899999999999977,5.029999999999973,6.71999999999997,-1.8100000000000023,4.909999999999968,6.71999999999997,-2.9599999999999795,3.7600000000000477,6.720000000000027
2011-05-27,309.4,310.89,309.14,-1.490000000000009,0.2599999999999909,1.75,305.28,305.68,306.76,-0.4000000000000341,-1.4800000000000182,-1.079999999999984,310.59,310.99,312.07,-0.4000000000000341,-1.4800000000000182,-1.079999999999984,14.24,14.34,10.9,-0.09999999999999964,3.34,3.4399999999999995,10.11,9.13,8.51,0.9799999999999986,1.5999999999999996,0.620000000000001,15.43,14.64,13.89,0.7899999999999991,1.5399999999999991,0.75,99.89,100.4,100.84,-0.5100000000000051,-0.9500000000000028,-0.4399999999999977,294.21,295.36,296.76,-1.150000000000034,-2.5500000000000114,-1.3999999999999773,-1.1899999999999977,4.1200000000000045,5.310000000000002,-0.10000000000002274,5.2099999999999795,5.310000000000002,-2.930000000000007,2.3799999999999955,5.310000000000002
2011-06-03,318.56,318.28,318.98,0.28000000000002956,-0.4200000000000159,-0.7000000000000455,312.6,313.9,315.5,-1.2999999999999545,-2.8999999999999773,-1.6000000000000227,314.27,315.57,317.18,-1.3000000000000114,-2.910000000000025,-1.6100000000000136,14.51,12.62,11.59,1.8900000000000006,2.92,1.0299999999999994,8.55,8.23,8.11,0.3200000000000003,0.4400000000000013,0.120000000000001,10.22,9.91,9.79,0.3100000000000005,0.4300000000000015,0.120000000000001,100.9,101.48,101.96,-0.5799999999999983,-1.059999999999988,-0.47999999999998977,304.14,305.13,306.8,-0.9900000000000091,-2.660000000000025,-1.670000000000016,4.2900000000000205,5.9599999999999795,1.669999999999959,2.7099999999999795,4.3799999999999955,1.670000000000016,1.8000000000000114,3.480000000000018,1.6800000000000068
2011-06-10,321.83,321.5,323.3,0.3299999999999841,-1.4700000000000273,-1.8000000000000114,317.55,319.34,321.08,-1.7899999999999636,-3.5299999999999727,-1.740000000000009,317.55,319.34,321.08,-1.7899999999999636,-3.5299999999999727,-1.740000000000009,11.8,9.69,9.74,2.110000000000001,2.0600000000000005,-0.05000000000000071,7.52,7.52,7.52,0.0,0.0,0.0,7.52,7.52,7.52,0.0,0.0,0.0,100.01,100.58,101.09,-0.5699999999999932,-1.0799999999999983,-0.5100000000000051,308.62,310.03,311.82,-1.4099999999999682,-3.1999999999999886,-1.7900000000000205,4.279999999999973,4.279999999999973,0.0,2.160000000000025,2.160000000000025,0.0,2.2200000000000273,2.2200000000000273,0.0
2011-06-17,315.59,317.5,319.33,-1.910000000000025,-3.740000000000009,-1.829999999999984,312.63,314.39,316.16,-1.759999999999991,-3.5300000000000296,-1.7700000000000387,312.63,314.39,316.16,-1.759999999999991,-3.5300000000000296,-1.7700000000000387,10.13,10.27,10.33,-0.1399999999999988,-0.1999999999999993,-0.0600000000000005,7.16,7.16,7.16,0.0,0.0,0.0,7.16,7.16,7.16,0.0,0.0,0.0,95.89,96.34,96.8,-0.45000000000000284,-0.9099999999999966,-0.45999999999999375,304.07,305.47,307.23,-1.400000000000034,-3.160000000000025,-1.759999999999991,2.9599999999999795,2.9599999999999795,0.0,3.1100000000000136,3.1100000000000136,0.0,3.169999999999959,3.169999999999959,0.0
2011-06-24,298.52,300.96,303.55,-2.4399999999999977,-5.03000000000003,-2.590000000000032,294.65,296.58,298.55,-1.9300000000000068,-3.900000000000034,-1.9700000000000273,294.65,296.58,298.55,-1.9300000000000068,-3.900000000000034,-1.9700000000000273,10.67,11.18,11.8,-0.5099999999999998,-1.1300000000000008,-0.620000000000001,6.8,6.8,6.8,0.0,0.0,0.0,6.8,6.8,6.8,0.0,0.0,0.0,92.85,93.39,93.86,-0.5400000000000063,-1.0100000000000051,-0.46999999999999886,286.18,287.85,289.78,-1.670000000000016,-3.599999999999966,-1.92999999999995,3.8700000000000045,3.8700000000000045,0.0,4.3799999999999955,4.3799999999999955,0.0,5.0,5.0,0.0
2011-07-01,299.7,302.32,304.07,-2.6200000000000045,-4.3700000000000045,-1.75,295.67,297.51,298.57,-1.839999999999975,-2.8999999999999773,-1.0600000000000023,295.67,297.51,298.57,-1.839999999999975,-2.8999999999999773,-1.0600000000000023,10.82,11.66,11.51,-0.8399999999999999,-0.6899999999999995,0.15000000000000036,6.8,6.85,6.0,-0.04999999999999982,0.7999999999999998,0.8499999999999996,6.8,6.85,6.0,-0.04999999999999982,0.7999999999999998,0.8499999999999996,93.73,94.28,94.82,-0.5499999999999972,-1.0899999999999892,-0.539999999999992,287.36,288.87,290.66,-1.509999999999991,-3.3000000000000114,-1.7900000000000205,4.029999999999973,4.029999999999973,0.0,4.810000000000002,4.810000000000002,0.0,5.5,5.5,0.0
2011-07-08,312.95,315.47,313.57,-2.5200000000000387,-0.6200000000000045,1.900000000000034,308.47,310.29,308.07,-1.8199999999999932,0.4000000000000341,2.2200000000000273,308.47,310.29,308.07,-1.8199999999999932,0.4000000000000341,2.2200000000000273,10.73,11.67,7.97,-0.9399999999999995,2.7600000000000007,3.7,6.25,6.5,2.47,-0.25,3.78,4.029999999999999,6.25,6.5,2.47,-0.25,3.78,4.029999999999999,97.1,97.59,98.05,-0.4900000000000091,-0.9500000000000028,-0.45999999999999375,302.96,304.39,305.95,-1.4300000000000068,-2.990000000000009,-1.5600000000000023,4.479999999999961,4.479999999999961,0.0,5.180000000000007,5.180000000000007,0.0,5.5,5.5,0.0
2011-07-15,319.2,320.63,321.93,-1.4300000000000068,-2.730000000000018,-1.3000000000000114,316.99,318.57,316.46,-1.579999999999984,0.5300000000000296,2.1100000000000136,320.04,321.62,319.51,-1.579999999999984,0.5300000000000296,2.1100000000000136,8.45,8.55,8.23,-0.10000000000000142,0.21999999999999886,0.3200000000000003,6.25,6.5,2.75,-0.25,3.5,3.75,9.3,9.55,5.8,-0.25,3.500000000000001,3.750000000000001,96.71,97.13,97.56,-0.4200000000000017,-0.8500000000000085,-0.4300000000000068,309.55,310.74,312.07,-1.1899999999999977,-2.519999999999982,-1.329999999999984,-0.8400000000000318,2.2099999999999795,3.0500000000000114,-0.9900000000000091,2.0600000000000023,3.0500000000000114,2.420000000000016,5.470000000000027,3.0500000000000114
2011-07-22,318.51,321.39,322.92,-2.8799999999999955,-4.410000000000025,-1.5300000000000296,317.8,319.34,318.5,-1.5399999999999636,-0.6999999999999886,0.839999999999975,321.5,323.04,322.2,-1.5400000000000205,-0.6999999999999886,0.8400000000000318,6.76,8.25,8.15,-1.4900000000000002,-1.3900000000000006,0.09999999999999964,6.05,6.2,3.73,-0.15000000000000036,2.32,2.47,9.75,9.9,7.43,-0.15000000000000036,2.3200000000000003,2.4700000000000006,98.11,98.43,98.82,-0.3200000000000074,-0.7099999999999937,-0.38999999999998636,310.43,311.75,313.14,-1.3199999999999932,-2.7099999999999795,-1.3899999999999864,-2.990000000000009,0.7099999999999795,3.6999999999999886,-1.650000000000034,2.0500000000000114,3.7000000000000455,0.7200000000000273,4.420000000000016,3.6999999999999886
2011-07-29,314.87,316.32,320.3,-1.4499999999999886,-5.430000000000007,-3.980000000000018,316.83,318.28,318.25,-1.4499999999999886,-1.420000000000016,0.029999999999972715,320.88,322.33,322.3,-1.4499999999999886,-1.420000000000016,0.029999999999972715,3.79,3.79,6.13,0.0,-2.34,-2.34,5.75,5.75,4.08,0.0,1.67,1.67,9.8,9.8,8.13,0.0,1.67,1.67,97.87,98.29,98.76,-0.4200000000000017,-0.8900000000000006,-0.46999999999999886,310.1,311.08,312.53,-0.9799999999999613,-2.42999999999995,-1.4499999999999886,-6.009999999999991,-1.9599999999999795,4.050000000000011,-6.009999999999991,-1.9599999999999795,4.050000000000011,-2.0,2.0500000000000114,4.050000000000011
2011-08-05,306.49,309.35,308.12,-2.8600000000000136,-1.6299999999999955,1.2300000000000182,307.81,307.68,306.76,0.12999999999999545,1.0500000000000114,0.9200000000000159,309.65,309.51,308.59,0.13999999999998636,1.0600000000000023,0.9200000000000159,4.42,5.92,3.36,-1.5,1.06,2.56,5.75,4.25,2.0,1.5,3.75,2.25,7.58,6.08,3.83,1.5,3.75,2.25,90.82,91.24,91.7,-0.4200000000000017,-0.8800000000000097,-0.46000000000000796,300.87,302.06,303.43,-1.1899999999999977,-2.5600000000000023,-1.3700000000000045,-3.159999999999968,-1.3199999999999932,1.839999999999975,-0.15999999999996817,1.670000000000016,1.829999999999984,-0.46999999999997044,1.3600000000000136,1.829999999999984
2011-08-12,289.28,291.36,290.92,-2.080000000000041,-1.6400000000000432,0.4399999999999977,291.38,291.23,290.02,0.14999999999997726,1.3600000000000136,1.2100000000000364,293.46,293.31,292.1,0.14999999999997726,1.3599999999999568,1.2099999999999795,3.68,4.68,3.2,-0.9999999999999996,0.48,1.4799999999999995,5.79,4.55,2.3,1.2400000000000002,3.49,2.25,7.87,6.63,4.38,1.2400000000000002,3.49,2.25,82.92,83.27,83.71,-0.3499999999999943,-0.789999999999992,-0.4399999999999977,284.69,285.59,286.68,-0.8999999999999773,-1.990000000000009,-1.0900000000000318,-4.180000000000007,-2.1000000000000227,2.079999999999984,-1.9499999999999886,0.12999999999999545,2.079999999999984,-1.1800000000000068,0.9000000000000341,2.080000000000041
2011-08-19,296.18,299.65,299.24,-3.4699999999999704,-3.0600000000000023,0.40999999999996817,299.12,299.33,298.05,-0.20999999999997954,1.0699999999999932,1.2799999999999727,303.25,303.46,302.18,-0.20999999999997954,1.0699999999999932,1.2799999999999727,2.91,5.32,3.94,-2.41,-1.0299999999999998,1.3800000000000003,5.85,5.0,2.75,0.8499999999999996,3.0999999999999996,2.25,9.98,9.13,6.88,0.8499999999999996,3.1000000000000005,2.250000000000001,85.35,85.53,85.86,-0.18000000000000682,-0.5100000000000051,-0.3299999999999983,292.35,293.27,294.33,-0.9199999999999591,-1.9799999999999613,-1.0600000000000023,-7.069999999999993,-2.9399999999999977,4.1299999999999955,-3.8100000000000023,0.3199999999999932,4.1299999999999955,-2.9399999999999977,1.1899999999999977,4.1299999999999955
2011-08-26,302.26,305.2,302.64,-2.9399999999999977,-0.37999999999999545,2.5600000000000023,303.31,302.9,301.28,0.410000000000025,2.0300000000000296,1.6200000000000045,307.02,306.61,304.99,0.40999999999996817,2.0299999999999727,1.6200000000000045,5.34,7.6,4.41,-2.26,0.9299999999999997,3.1899999999999995,6.39,5.3,3.05,1.0899999999999999,3.34,2.25,10.1,9.01,6.76,1.0899999999999999,3.34,2.25,85.08,85.41,85.76,-0.3299999999999983,-0.6800000000000068,-0.3500000000000085,296.19,296.92,297.6,-0.7300000000000182,-1.410000000000025,-0.6800000000000068,-4.759999999999991,-1.0500000000000114,3.7099999999999795,-1.410000000000025,2.3000000000000114,3.7100000000000364,-2.3500000000000227,1.3600000000000136,3.7100000000000364
2011-09-02,312.95,313.43,311.63,-0.4800000000000182,1.3199999999999932,1.8000000000000114,311.01,310.1,309.24,0.9099999999999682,1.7699999999999818,0.8600000000000136,313.26,312.34,311.48,0.9200000000000159,1.7799999999999727,0.8599999999999568,8.16,7.9,5.35,0.2599999999999998,2.8100000000000005,2.5500000000000007,6.22,4.57,2.96,1.6499999999999995,3.26,1.6100000000000003,8.46,6.81,5.2,1.6500000000000012,3.2600000000000007,1.6099999999999994,88.07,88.38,88.74,-0.3100000000000023,-0.6700000000000017,-0.35999999999999943,304.14,304.9,305.63,-0.7599999999999909,-1.490000000000009,-0.7300000000000182,-0.3100000000000023,1.9399999999999977,2.25,1.0900000000000318,3.329999999999984,2.2399999999999523,0.14999999999997726,2.3899999999999864,2.240000000000009
2011-09-09,310.19,307.93,308.84,2.259999999999991,1.3500000000000227,-0.9099999999999682,307.11,305.64,306.03,1.4700000000000273,1.080000000000041,-0.38999999999998636,307.09,305.63,306.01,1.4599999999999795,1.079999999999984,-0.37999999999999545,8.04,4.97,4.99,3.0699999999999994,3.049999999999999,-0.020000000000000462,4.97,2.68,2.19,2.2899999999999996,2.78,0.4900000000000002,4.95,2.66,2.17,2.29,2.7800000000000002,0.4900000000000002,87.91,88.13,88.43,-0.21999999999999886,-0.5200000000000102,-0.30000000000001137,302.9,303.79,304.61,-0.8900000000000432,-1.7100000000000364,-0.8199999999999932,3.1000000000000227,3.079999999999984,-0.020000000000038654,2.3000000000000114,2.2900000000000205,-0.009999999999990905,2.829999999999984,2.8100000000000023,-0.01999999999998181
2011-09-16,305.34,302.7,303.5,2.6399999999999864,1.839999999999975,-0.8000000000000114,302.1,300.34,300.62,1.7600000000000477,1.4800000000000182,-0.28000000000002956,302.1,300.34,300.62,1.7600000000000477,1.4800000000000182,-0.28000000000002956,7.24,3.86,3.89,3.3800000000000003,3.35,-0.03000000000000025,4.0,1.5,1.0,2.5,3.0,0.5,4.0,1.5,1.0,2.5,3.0,0.5,88.93,89.07,89.25,-0.13999999999998636,-0.3199999999999932,-0.18000000000000682,297.24,298.1,298.84,-0.8600000000000136,-1.599999999999966,-0.7399999999999523,3.2399999999999523,3.2399999999999523,0.0,2.3600000000000136,2.3600000000000136,0.0,2.8799999999999955,2.8799999999999955,0.0
2011-09-23,296.63,295.69,296.35,0.9399999999999977,0.2799999999999727,-0.660000000000025,294.69,292.89,293.03,1.8000000000000114,1.660000000000025,-0.13999999999998636,294.69,292.89,293.03,1.8000000000000114,1.660000000000025,-0.13999999999998636,5.93,4.3,4.32,1.63,1.6099999999999994,-0.020000000000000462,4.0,1.5,1.0,2.5,3.0,0.5,4.0,1.5,1.0,2.5,3.0,0.5,83.77,83.96,84.21,-0.18999999999999773,-0.4399999999999977,-0.25,289.7,290.69,291.39,-0.9900000000000091,-1.6899999999999977,-0.6999999999999886,1.9399999999999977,1.9399999999999977,0.0,2.8000000000000114,2.8000000000000114,0.0,3.32000000000005,3.32000000000005,0.0
2011-09-30,292.37,291.17,290.31,1.1999999999999886,2.0600000000000023,0.8600000000000136,287.91,286.83,286.39,1.080000000000041,1.5200000000000387,0.4399999999999977,287.91,286.83,286.39,1.080000000000041,1.5200000000000387,0.4399999999999977,9.94,8.5,7.47,1.4399999999999995,2.4699999999999998,1.0300000000000002,5.48,4.15,3.55,1.33,1.9300000000000006,0.6000000000000005,5.48,4.15,3.55,1.33,1.9300000000000006,0.6000000000000005,81.45,81.66,81.88,-0.20999999999999375,-0.4299999999999926,-0.21999999999999886,281.99,282.43,282.67,-0.4399999999999977,-0.6800000000000068,-0.2400000000000091,4.4599999999999795,4.4599999999999795,0.0,4.340000000000032,4.340000000000032,0.0,3.920000000000016,3.920000000000016,0.0
2011-10-07,285.34,281.68,281.65,3.659999999999968,3.6899999999999977,0.03000000000002956,283.88,282.59,280.08,1.2900000000000205,3.8000000000000114,2.509999999999991,284.51,283.22,280.71,1.2899999999999636,3.8000000000000114,2.5100000000000477,6.46,3.51,5.12,2.95,1.3399999999999999,-1.6100000000000003,5.0,4.43,3.56,0.5700000000000003,1.44,0.8699999999999997,5.63,5.05,4.18,0.5800000000000001,1.4500000000000002,0.8700000000000001,79.71,79.9,80.05,-0.19000000000001194,-0.3400000000000034,-0.14999999999999147,279.46,278.88,278.17,0.5799999999999841,1.2899999999999636,0.7099999999999795,0.8299999999999841,1.4599999999999795,0.6299999999999955,-1.5400000000000205,-0.9099999999999682,0.6300000000000523,0.9399999999999977,1.5699999999999932,0.6299999999999955
2011-10-14,299.26,295.42,295.38,3.839999999999975,3.8799999999999955,0.040000000000020464,297.11,295.87,295.14,1.240000000000009,1.9700000000000273,0.7300000000000182,302.07,300.83,300.11,1.240000000000009,1.9599999999999795,0.7199999999999704,4.35,1.4,3.04,2.9499999999999997,1.3099999999999996,-1.6400000000000001,2.2,1.84,2.79,0.3600000000000001,-0.5899999999999999,-0.95,7.16,6.81,7.76,0.35000000000000053,-0.5999999999999996,-0.9500000000000002,85.56,85.77,85.9,-0.20999999999999375,-0.3400000000000034,-0.13000000000000966,295.4,294.83,293.94,0.5699999999999932,1.4599999999999795,0.8899999999999864,-2.8100000000000023,2.1499999999999773,4.9599999999999795,-5.409999999999968,-0.44999999999998863,4.9599999999999795,-4.730000000000018,0.2400000000000091,4.970000000000027
2011-10-21,304.17,300.15,299.99,4.020000000000039,4.180000000000007,0.15999999999996817,301.55,300.86,300.63,0.6899999999999977,0.9200000000000159,0.2300000000000182,307.13,306.44,306.21,0.6899999999999977,0.9200000000000159,0.2300000000000182,2.98,0.04,1.67,2.94,1.31,-1.63,0.35,0.75,2.3,-0.4,-1.9499999999999997,-1.5499999999999998,5.93,6.33,7.88,-0.40000000000000036,-1.9500000000000002,-1.5499999999999998,86.71,87.0,87.14,-0.29000000000000625,-0.4300000000000068,-0.14000000000000057,301.4,301.2,300.11,0.19999999999998863,1.2899999999999636,1.089999999999975,-2.9599999999999795,2.6200000000000045,5.579999999999984,-6.2900000000000205,-0.7100000000000364,5.579999999999984,-6.21999999999997,-0.6399999999999864,5.579999999999984
2011-10-28,309.36,305.65,305.72,3.7100000000000364,3.6399999999999864,-0.07000000000005002,305.42,304.89,305.23,0.5300000000000296,0.18999999999999773,-0.34000000000003183,311.21,310.68,311.02,0.5299999999999727,0.18999999999999773,-0.339999999999975,3.61,0.83,2.46,2.78,1.15,-1.63,-0.32,0.07,1.98,-0.39,-2.3,-1.91,5.47,5.86,7.76,-0.39000000000000057,-2.29,-1.8999999999999995,92.38,92.26,92.14,0.11999999999999034,0.23999999999999488,0.12000000000000455,305.56,305.93,305.0,-0.37000000000000455,0.5600000000000023,0.9300000000000068,-1.849999999999966,3.9399999999999977,5.789999999999964,-5.03000000000003,0.7599999999999909,5.7900000000000205,-5.2999999999999545,0.4900000000000091,5.789999999999964
2011-11-04,309.71,309.44,307.95,0.2699999999999818,1.759999999999991,1.490000000000009,303.34,303.36,303.49,-0.020000000000038654,-0.1500000000000341,-0.12999999999999545,308.52,308.54,308.67,-0.020000000000038654,-0.1500000000000341,-0.12999999999999545,5.74,6.58,6.86,-0.8399999999999999,-1.12,-0.28000000000000025,-0.63,0.5,2.4,-1.13,-3.03,-1.9,4.55,5.68,7.58,-1.13,-3.0300000000000002,-1.9000000000000004,93.24,93.12,92.99,0.11999999999999034,0.25,0.13000000000000966,303.81,303.97,302.86,-0.160000000000025,0.9499999999999886,1.1100000000000136,1.1899999999999977,6.3700000000000045,5.180000000000007,0.8999999999999773,6.079999999999984,5.180000000000007,-0.7200000000000273,4.4599999999999795,5.180000000000007
2011-11-11,313.55,315.77,313.96,-2.2199999999999704,-0.40999999999996817,1.8100000000000023,312.27,312.04,312.27,0.22999999999996135,0.0,-0.22999999999996135,316.97,316.74,316.97,0.2300000000000182,0.0,-0.2300000000000182,0.5,3.98,3.96,-3.48,-3.46,0.020000000000000018,-0.78,0.25,2.28,-1.03,-3.0599999999999996,-2.03,3.92,4.95,6.98,-1.0300000000000002,-3.0600000000000005,-2.0300000000000002,96.97,96.87,96.78,0.09999999999999432,0.18999999999999773,0.09000000000000341,313.14,313.05,311.79,0.08999999999997499,1.349999999999966,1.259999999999991,-3.420000000000016,1.2800000000000296,4.7000000000000455,-0.9700000000000273,3.7299999999999613,4.699999999999989,-3.0100000000000477,1.6899999999999977,4.7000000000000455
2011-11-18,313.4,316.4,314.73,-3.0,-1.330000000000041,1.669999999999959,310.43,310.33,310.59,0.10000000000002274,-0.15999999999996817,-0.2599999999999909,314.43,314.33,314.59,0.10000000000002274,-0.15999999999996817,-0.2599999999999909,1.23,5.1,5.07,-3.8699999999999997,-3.8400000000000003,0.02999999999999936,-1.74,-0.98,0.93,-0.76,-2.67,-1.9100000000000001,2.27,3.03,4.93,-0.7599999999999998,-2.6599999999999997,-1.9,99.27,99.37,99.3,-0.10000000000000853,-0.030000000000001137,0.07000000000000739,311.68,312.17,311.31,-0.4900000000000091,0.37000000000000455,0.8600000000000136,-1.0300000000000296,2.9699999999999704,4.0,2.069999999999993,6.069999999999993,4.0,0.1400000000000432,4.140000000000043,4.0
2011-11-25,305.58,307.36,306.69,-1.7800000000000296,-1.1100000000000136,0.6700000000000159,297.07,298.18,299.51,-1.1100000000000136,-2.4399999999999977,-1.329999999999984,301.26,302.38,303.71,-1.1200000000000045,-2.4499999999999886,-1.329999999999984,6.61,8.08,8.06,-1.4699999999999998,-1.4500000000000002,0.019999999999999574,-1.91,-1.1,0.88,-0.8099999999999998,-2.79,-1.98,2.29,3.1,5.08,-0.81,-2.79,-1.98,96.97,97.11,97.25,-0.14000000000000057,-0.28000000000000114,-0.14000000000000057,297.88,299.07,299.39,-1.1899999999999977,-1.509999999999991,-0.3199999999999932,4.319999999999993,8.509999999999991,4.189999999999998,4.980000000000018,9.180000000000007,4.199999999999989,2.980000000000018,7.180000000000007,4.199999999999989
2011-12-02,304.77,306.3,305.27,-1.5300000000000296,-0.5,1.0300000000000296,298.93,300.28,301.36,-1.349999999999966,-2.430000000000007,-1.080000000000041,304.77,306.12,307.2,-1.3500000000000227,-2.430000000000007,-1.079999999999984,4.31,5.6,5.59,-1.29,-1.2800000000000002,0.009999999999999787,-1.52,-0.42,1.68,-1.1,-3.2,-2.1,4.32,5.42,7.52,-1.0999999999999996,-3.1999999999999993,-2.0999999999999996,99.9,100.02,100.12,-0.11999999999999034,-0.21999999999999886,-0.10000000000000853,299.44,300.45,300.69,-1.009999999999991,-1.25,-0.2400000000000091,0.0,5.839999999999975,5.839999999999975,0.18000000000000682,6.020000000000039,5.840000000000032,-1.9300000000000068,3.909999999999968,5.839999999999975
